participantNo,inputType,trialNo,inputTime,prepTime,msg,orgMsg,msgLen,wpm,incorrect_fixed,fixes,taskType,setNum,totalTime,entryTime,corrTime,acCount,inf,correct,uncorrected_error_rate,corrected_error_rate,bandwidth
20,Keyboard,17,16971,2090,"Growing up I was scared of Santa, but not anymore","Growing up I was scared of Santa, but not anymore
",49,33.94025101643981,8,2,Transcription,C2,20408,18318,5324,1,0,49,0.0,0.1568627450980392,0.8305084745762712
20,Keyboard,18,12406,925,The baby loves sun bathing on the terrace of his home,"The baby loves sun bathing on the terrace of his home
",53,50.29824278574884,0,0,Transcription,C2,15444,14519,0,0,0,53,0.0,0.0,1.0
20,Keyboard,19,13774,1006,Emily always plans her meals before she goes out playing,"Emily always plans her meals before she goes out playing
",56,47.91636416436765,0,0,Transcription,C2,19129,18123,0,0,0,56,0.0,0.0,1.0
20,Keyboard,20,19173,929,The dog hypnotizes the girl into thinking the boy is sad,"The dog hypnotizes the girl into thinking the boy is sad
",56,34.42340791738383,2,2,Transcription,C1,25804,24875,1132,0,0,56,0.0,0.034482758620689655,0.9333333333333333
3,Keyboard,1,39459,1010,The cat snuck into the sailboat right before it sailed away and doesn't have a cat anymore,"The cat snuck into the sailboat right before it sailed away and doesn't have a cat anymore
",90,27.066068577510833,64,32,Transcription,D2,41067,40057,14301,7,0,90,0.0,0.5245901639344263,0.4838709677419355
3,Keyboard,2,22466,856,"John took his son David to see santa at the mall, but David cried the whole time","John took his son David to see santa at the mall, but David cried the whole time
",80,42.19709783673106,23,14,Transcription,D2,23625,22769,3613,1,0,80,0.0,0.24468085106382978,0.6837606837606838
3,Keyboard,3,4968,824,Bruce loves playing soccer,"Bruce loves playing soccer
",26,60.3864734299517,8,3,Transcription,D2,6080,5256,996,1,0,26,0.0,0.27586206896551724,0.7027027027027027
3,Keyboard,4,12644,751,The baby was sunburnt because he left the house and played in the backyard,"The baby was sunburnt because he left the house and played in the backyard
",74,69.28187282505536,16,2,Transcription,D2,14222,13471,675,2,0,74,0.0,0.21052631578947367,0.8043478260869565
3,Keyboard,5,30534,1004,The flight attendant gave the baby and mom extra pretzels for being quiet the entire flight,"The flight attendant gave the baby and mom extra pretzels for being quiet the entire flight
",91,35.370406759677735,70,31,Transcription,D2,32572,31568,8689,6,0,91,0.0,0.5737704918032787,0.4739583333333333
3,Keyboard,6,20040,664,Bella made soup for the whole soccer team so they came to her house after their game,"Bella made soup for the whole soccer team so they came to her house after their game
",84,49.70059880239521,23,11,Transcription,D2,20935,20271,4259,2,0,84,0.0,0.24210526315789474,0.711864406779661
3,Keyboard,7,18647,937,The man was torn between his love and his love for soccer,"The man was torn between his love and his love for soccer
",57,36.03796857403336,34,23,Transcription,D1,19846,18909,5875,2,0,57,0.0,0.425,0.5
3,Keyboard,8,10940,740,Bruce went for a bicycle ride to see santa,"Bruce went for a bicycle ride to see santa
",42,44.972577696526514,10,10,Transcription,D2,12016,11276,3523,0,0,42,0.0,0.19230769230769232,0.6774193548387096
3,Keyboard,9,14253,672,"Sammy had to leave the playground because it started raining, he cried the whole way home","Sammy had to leave the playground because it started raining, he cried the whole way home
",89,74.08966533361398,33,4,Transcription,D2,15335,14663,1391,2,0,89,0.0,0.3548387096774194,0.7063492063492064
3,Keyboard,10,12053,758,The doctor suggested that the apples outside the house made the kids sick,"The doctor suggested that the apples outside the house made the kids sick
",73,71.68339832406869,20,1,Transcription,D2,13210,12452,880,1,0,73,0.0,0.2702702702702703,0.776595744680851
3,Keyboard,11,19179,685,The doctor on the airplane gave the little boy a lolly pop,"The doctor on the airplane gave the little boy a lolly pop
",58,35.66400750821211,31,21,Transcription,D1,20213,19529,6034,2,0,58,0.0,0.3924050632911392,0.5272727272727272
3,Keyboard,12,14355,538,The baby stays in the house so that he's not sunburned,"The baby stays in the house so that he's not sunburned
",54,44.30512016718913,19,4,Transcription,D1,15596,15058,4383,3,0,54,0.0,0.3275862068965517,0.7012987012987013
3,Keyboard,13,11537,664,The woman thinks that hot dogs taste better than broccoli,"The woman thinks that hot dogs taste better than broccoli
",57,58.24737800121349,16,5,Transcription,D1,12600,11936,1868,2,0,57,0.0,0.25806451612903225,0.7307692307692307
3,Keyboard,14,10539,1115,The mother could not afford to take her baby to the park,"The mother could not afford to take her baby to the park
",56,62.62453743239397,25,3,Transcription,D1,12306,11191,1606,2,0,56,0.0,0.423728813559322,0.6666666666666666
3,Keyboard,15,15121,659,The woman found money on the ground next to the swing set,"The woman found money on the ground next to the swing set
",57,44.44150519145559,17,11,Transcription,D1,16241,15582,4150,1,0,57,0.0,0.25,0.6705882352941176
3,Keyboard,16,27926,723,Tell me went on a sail cruise and met a little kitty cat,"Tell me went on a sail cruise and met a little kitty cat
",56,23.63388956527967,54,26,Transcription,D1,29070,28347,13897,7,0,56,0.0,0.6585365853658537,0.4117647058823529
3,Keyboard,17,34642,705,The businessman gives his baby his phone so he doesn't have to watch it,"The businessman gives his baby his phone so he doesn't have to watch it
",71,24.24802263148779,64,33,Transcription,D2,35683,34978,17055,4,0,71,0.0,0.6153846153846154,0.4226190476190476
3,Keyboard,18,16827,580,The person makes a soccer ball shaped cake in the house,"The person makes a soccer ball shaped cake in the house
",55,38.50953824211089,37,16,Transcription,D1,17780,17200,4265,2,0,55,0.0,0.5211267605633803,0.5092592592592593
3,Keyboard,19,15354,816,A teddy bear cost too much money for the teenagers to buy,"A teddy bear cost too much money for the teenagers to buy
",57,43.767096522078944,43,9,Transcription,D1,16708,15892,5284,5,0,57,0.0,0.6515151515151515,0.5229357798165137
3,Keyboard,20,20584,640,Joe saw someone using a santa Claus costume while biking,"Joe saw someone using a Santa Claus costume while biking
",56,32.06373882627283,50,24,Transcription,D1,21628,20988,6250,4,1,55,0.0125,0.625,0.4230769230769231
3,Speech,1,2539,2839,Sally wouldn't take Tommy to the mall to see Santa,"Sally wouldn't take Tommy to the mall to see Santa
",50,231.58723907050023,0,0,Transcription,C2,5927,3089,0,0,0,50,0.0,0.0,1.0
3,Speech,2,7621,2583,Sally lost a bunch of cash the playground after she was helping her baby playing right on the swings,"Sally lost a bunch of cash at the playground after she was helping her baby play and ride on the swings
",100,155.88505445479598,1,1,Transcription,C2,10616,8033,2015,0,9,91,0.0891089108910891,0.009900990099009901,0.8921568627450981
3,Speech,3,22786,3968,Bruce giggles when he sees an iPhone but the businessman takes it away,"Bruce giggles when he sees an iPhone but the businessman takes it away
",70,36.338102343544286,87,37,Transcription,C2,27601,23633,12869,0,0,70,0.0,0.8130841121495327,0.36082474226804123
3,Speech,4,2455,3134,The teenagers went to Bruce's house to drink a cup of tea,"The teenagers went to Bruce's house to drink a cup of tea
",57,273.72708757637474,49,1,Transcription,C1,6583,3449,692,0,0,57,0.0,0.8448275862068966,0.5327102803738317
3,Speech,5,8397,2637,"The dog ran away from Bobby for some reason the Sally couldn't figure out, so Bobby cried","The dog ran away from Bobby for some reason that Sally couldn't figure out, so Bobby cried
",89,125.75919971418364,0,0,Transcription,C2,11462,8826,0,0,2,87,0.02247191011235955,0.0,0.9775280898876404
3,Speech,6,2301,2856,The siblings spent all their money on a giant teddy bear,"The siblings spent all their money on a giant teddy bear
",56,286.8318122555411,50,1,Transcription,C1,5645,2789,689,0,0,56,0.0,0.8771929824561403,0.5233644859813084
3,Speech,7,4756,2340,"Sally's favorite sport is soccer, she loves it","Sally's favorite sport is soccer, she loves it
",46,113.54079058031958,4,2,Transcription,C2,7530,5191,2033,0,0,46,0.0,0.08333333333333333,0.8846153846153846
3,Speech,8,14017,2726,The teacher and her little daughters enter the airplane,"The teacher and her little daughters entered the airplane
",55,46.22957836912321,57,15,Transcription,C1,17227,14502,7207,0,2,55,0.027777777777777776,0.7916666666666666,0.4263565891472868
3,Speech,9,4072,2778,The turtle wore a pan for helmet so that he has a shell over both his body and his head,"The turtle wore a pan for a helmet so that he has a shell over both his body and his head
",87,253.43811394891947,79,2,Transcription,C2,8431,5653,1141,0,2,85,0.02247191011235955,0.8876404494382022,0.5059523809523809
3,Speech,10,3362,2719,The tea was too hot so the teenagers played hide and seek in the house,"The tea was too hot so the teenagers played hide and seek in the house
",70,246.28197501487207,65,1,Transcription,C2,7977,5258,785,0,0,70,0.0,0.9154929577464789,0.5147058823529411
3,Speech,11,5710,3229,Sally doesn't like soccer so she stays at home and makes soup instead,"Sally doesn't like soccer so she stays at home and makes soup instead
",69,142.907180385289,0,0,Transcription,C2,9887,6658,0,0,0,69,0.0,0.0,1.0
3,Speech,12,2813,2963,Grandma's grandchildren bought her a teddy bear that she loves,"Grandma's grandchildren bought her a teddy bear that she loves
",62,260.2204052612869,0,0,Transcription,C2,6745,3782,0,0,0,62,0.0,0.0,1.0
3,Speech,13,2285,2905,The teenagers giving gift to their little brother Bobby,"The teenagers gave a gift to their little brother Bobby
",55,283.5886214442013,0,0,Transcription,C1,6387,3483,0,0,4,51,0.07272727272727272,0.0,0.9272727272727272
3,Speech,14,2419,2338,The baby loves being in the house when the sun is shining,"The baby loves being in the house when the sun is shining
",57,277.800744109136,0,0,Transcription,C1,5594,3256,0,0,0,57,0.0,0.0,1.0
3,Speech,15,18528,2920,A group of friends won a teddy bear in an amusement park,"A group of friends won a teddy bear in an amusement park
",56,35.62176165803109,56,39,Transcription,C1,22106,19186,7544,0,0,56,0.0,0.5894736842105263,0.3708609271523179
3,Speech,16,7807,3316,It was raining all day so Tommy couldn't go to the playground to play on the swings,"It was raining all day so Tommy couldn't go to the playground and play on the swings
",83,126.04073267580378,8,5,Transcription,C2,12221,8905,3047,0,3,80,0.03409090909090909,0.09090909090909091,0.8333333333333334
3,Speech,17,2876,2956,The girl is confused when she saw a dog and a crying boy,"The girl was confused when she saw a dog and a crying boy
",56,229.48539638386652,0,0,Transcription,C1,7334,4378,0,0,2,55,0.03508771929824561,0.0,0.9649122807017544
3,Speech,18,3517,2430,The child cried because a man told him Santa wasn't real,"The child cried because a man told him Santa wasn't real
",56,187.65993744668754,52,1,Transcription,C1,7805,5376,760,0,0,56,0.0,0.9122807017543859,0.5137614678899083
3,Speech,19,3401,2305,The dog hypnotizes the girl into thinking the boy is sad,"The dog hypnotizes the girl into thinking the boy is sad
",56,194.0605704204646,0,0,Transcription,C1,6908,4603,0,0,0,56,0.0,0.0,1.0
3,Speech,20,10216,2426,"Sally put broccoli on her hot dog, she loves vegetables","Sally puts broccoli on her hotdog, she loves vegetables
",55,63.42991386061082,45,3,Transcription,C1,12996,10571,7097,0,2,53,0.034482758620689655,0.7758620689655172,0.5145631067961165
4,Speech,1,25081,5828,The boy got bitten by a dog and is crying. The girl didn't see it and is wondering why the boy is crying,"The boy got bitten by a dog and is crying The girl didn't see it and is wondering why the boy is crying
",104,49.28033172521032,25,10,Transcription,C2,32233,26405,3830,0,1,103,0.008771929824561403,0.21929824561403508,0.7410071942446043
4,Speech,2,4221,3373,The lady says that eating broccoli is better for your health than eating hot dogs,"The lady says that eating broccoli is better for your health than eating hot dogs
",81,227.43425728500358,0,0,Transcription,C2,11726,8354,0,0,0,81,0.0,0.0,1.0
4,Speech,3,3714,3795,The lady got paid today in after work she took her baby to the park,"The lady got paid today and after work she took her baby to the park
",67,213.24717285945073,0,0,Transcription,C2,10743,6948,0,0,2,65,0.029850746268656716,0.0,0.9701492537313433
4,Speech,4,1930,3849,A group of friends have gotten together for a coffee,"A group of friends have gotten together for a coffee
",52,317.09844559585497,0,0,Transcription,C2,7980,4131,0,0,0,52,0.0,0.0,1.0
4,Speech,5,14320,3373,"Sally put broccoli on her hotdog, she loves vegetables","Sally puts broccoli on her hotdog, she loves vegetables
",54,44.41340782122905,1,1,Transcription,C1,19605,16232,316,0,1,54,0.017857142857142856,0.017857142857142856,0.9473684210526315
4,Speech,6,2547,3309,The person is preparing to make a turtle soup,"The person is preparing to make a turtle soup
",45,207.30270906949355,0,0,Transcription,C2,9046,5738,0,0,0,45,0.0,0.0,1.0
4,Speech,7,8320,4089,The little baby will be better at using smartphones then the old man,"The little baby will be better at using smartphones then the old man
",68,96.63461538461539,1,1,Transcription,C2,13953,9864,4147,0,0,68,0.0,0.014492753623188406,0.9714285714285714
4,Speech,8,2796,3944,Doctor says that flying with young children can be dangerous,"Doctor says that flying with young children can be dangerous
",60,253.2188841201717,0,0,Transcription,C2,10504,6560,0,0,0,60,0.0,0.0,1.0
4,Speech,9,8610,4383,The teenagers went to Bruce's house to drink a cup of tea,"The teenagers went to Bruce's house to drink a cup of tea
",57,78.04878048780489,3,3,Transcription,C1,16304,11921,3437,0,0,57,0.0,0.05,0.9047619047619048
4,Speech,10,3327,2858,The girl was confused when she saw a dog and a crying boy,"The girl was confused when she saw a dog and a crying boy
",57,201.98376916140668,0,0,Transcription,C1,8439,5581,0,0,0,57,0.0,0.0,1.0
4,Speech,11,3506,3996,The child cried because a man told him Santa wasn't real,"The child cried because a man told him Santa wasn't real
",56,188.248716486024,0,0,Transcription,C1,11562,7566,0,0,0,56,0.0,0.0,1.0
4,Speech,12,3458,3204,The man likes to sit down on the bench and look at the flowers,"The man likes to sit down on the bench and look at the flowers
",62,211.68305378831693,0,0,Transcription,C2,8433,5229,0,0,0,62,0.0,0.0,1.0
4,Speech,13,3741,2750,The baby loves being in the house when the sun is shining,"The baby loves being in the house when the sun is shining
",57,179.63111467522052,0,0,Transcription,C1,9571,6821,0,0,0,57,0.0,0.0,1.0
4,Speech,14,3873,3189,A group of friends won a teddy bear in an amusement park,"A group of friends won a teddy bear in an amusement park
",56,170.41053446940356,0,0,Transcription,C1,12141,8952,0,0,0,56,0.0,0.0,1.0
4,Speech,15,6652,687,The dog hypnotizes the girl into thinking the boys said,"The dog hypnotizes the girl into thinking the boy is sad
",55,97.4143114852676,0,0,Transcription,C1,8304,7618,0,0,3,52,0.05454545454545454,0.0,0.9454545454545454
4,Speech,16,1782,3097,The boy loves to play soccer,"The boy loves to play soccer
",28,181.8181818181818,0,0,Transcription,C2,6545,3448,0,0,0,28,0.0,0.0,1.0
4,Speech,17,4232,2938,The boy is upset about the rain because he can't go on the swings anymore,"The boy is upset about the rain because he can't go on the swings anymore
",73,204.15879017013233,0,0,Transcription,C2,13797,10859,0,0,0,73,0.0,0.0,1.0
